instanceIndex,primalBounds,dualBounds,times
0,-47.000000,-82.440249,11.969255
0,-53.000000,-82.440249,16.200575
0,-53.000000,-82.440249,19.164198
0,-53.000000,-82.440249,21.546775
0,-54.000000,-82.440249,24.474190
0,-54.000000,-82.440249,26.887544
0,-54.000000,-82.440249,29.231535
0,-54.000000,-82.440249,31.178984
0,-54.000000,-82.440249,32.855555
0,-54.000000,-82.440249,34.970394
0,-54.000000,-82.440249,36.612468
0,-54.000000,-82.440249,38.072402
0,-54.000000,-82.440249,40.105687
0,-54.000000,-82.440249,41.536951
0,-54.000000,-82.440249,42.775323
0,-54.000000,-82.440249,44.738490
0,-54.000000,-82.440249,46.505202
0,-54.000000,-82.440249,48.119489
0,-54.000000,-82.440249,50.192631
0,-54.000000,-82.440249,51.961872
0,-54.000000,-82.440249,53.583777
0,-54.000000,-82.440249,55.403294
0,-56.000000,-82.440249,56.800023
0,-56.000000,-82.440249,58.278527
0,-56.000000,-82.440249,60.025477
0,-56.000000,-82.440249,61.547051
0,-56.000000,-82.440249,62.659376
0,-56.000000,-82.440249,63.756467
0,-56.000000,-82.440249,64.906103
0,-56.000000,-82.440249,66.240729
0,-56.000000,-82.440249,68.084680
0,-56.000000,-82.440249,68.813958
0,-56.000000,-82.440249,69.670682
0,-56.000000,-82.440249,70.460479
0,-56.000000,-82.440249,71.190048
0,-56.000000,-82.440249,71.912574
0,-56.000000,-82.440249,72.674264
0,-56.000000,-82.440249,73.452941
0,-56.000000,-82.440249,74.278150
0,-56.000000,-82.440249,74.947410
0,-56.000000,-82.440249,76.125465
0,-56.000000,-82.440249,77.025717
0,-56.000000,-82.440249,77.956756
0,-56.000000,-82.440249,78.660661
0,-56.000000,-82.440249,79.515228
0,-56.000000,-82.440249,80.516406
0,-56.000000,-82.440249,81.241048
0,-56.000000,-82.440249,82.041306
0,-56.000000,-82.440249,82.963235
0,-56.000000,-82.440249,83.792544
0,-56.000000,-82.440249,84.632880
0,-56.000000,-82.440249,85.377578
0,-56.000000,-82.440249,86.005649
0,-56.000000,-82.440249,86.769812
0,-56.000000,-82.440249,87.505657
0,-56.000000,-82.440249,88.232427
0,-56.000000,-82.440249,88.999948
0,-56.000000,-82.440249,89.827210
0,-56.000000,-82.440249,90.911924
0,-56.000000,-82.440249,91.832970
0,-56.000000,-82.440249,92.713167
0,-56.000000,-82.440249,93.825252
0,-56.000000,-82.440249,94.832039
0,-56.000000,-82.440249,95.707438
0,-56.000000,-82.440249,96.662423
0,-56.000000,-82.440249,97.841661
0,-56.000000,-82.440249,99.089494
0,-56.000000,-82.440249,100.032296
0,-56.000000,-82.440249,100.878394
0,-56.000000,-82.440249,101.890384
0,-56.000000,-82.440249,102.788954
0,-56.000000,-82.440249,103.695918
0,-56.000000,-82.440249,104.624405
0,-56.000000,-82.440249,105.469668
0,-56.000000,-82.440249,106.173206
0,-56.000000,-82.440249,107.004776
0,-56.000000,-82.440249,107.983661
0,-56.000000,-82.440249,108.691148
0,-56.000000,-82.440249,109.463909
0,-56.000000,-82.440249,110.058640
0,-56.000000,-82.440249,110.718044
0,-56.000000,-82.440249,111.560214
0,-56.000000,-82.440249,112.251554
0,-56.000000,-82.440249,113.033896
0,-56.000000,-82.440249,113.915862
0,-56.000000,-82.440249,115.014536
0,-56.000000,-82.440249,116.049068
0,-56.000000,-82.440249,116.958564
0,-56.000000,-82.440249,117.977279
0,-56.000000,-82.440249,119.086340
0,-56.000000,-82.440249,119.832322
0,-56.000000,-82.440249,120.712674
0,-56.000000,-82.440249,121.451531
0,-56.000000,-82.440249,122.373014
0,-56.000000,-82.440249,123.212015
0,-56.000000,-82.440249,124.094747
0,-56.000000,-82.440249,124.834373
0,-56.000000,-82.440249,125.652419
0,-56.000000,-82.440249,126.585530
0,-56.000000,-82.440249,127.411804
0,-56.000000,-82.440249,128.295050
0,-56.000000,-82.440249,129.140827
0,-56.000000,-82.440249,130.001881
0,-56.000000,-82.440249,130.813152
0,-56.000000,-82.440249,131.467949
0,-56.000000,-82.440249,132.067131
0,-56.000000,-82.440249,133.029634
0,-56.000000,-82.440249,134.038573
0,-56.000000,-82.440249,135.122525
0,-56.000000,-82.440249,136.074738
0,-56.000000,-82.440249,137.078757
0,-56.000000,-82.440249,138.004261
0,-56.000000,-82.440249,138.774530
0,-56.000000,-82.440249,139.656226
0,-56.000000,-82.440249,140.531188
0,-56.000000,-82.440249,141.387043
0,-56.000000,-82.440249,142.201992
0,-56.000000,-82.440249,143.228768
0,-56.000000,-82.440249,143.997148
0,-56.000000,-82.440249,144.747207
0,-56.000000,-82.440249,145.348357
0,-56.000000,-82.440249,146.067610
0,-56.000000,-82.440249,146.821787
0,-56.000000,-82.440249,148.192725
0,-56.000000,-82.440249,149.288290
0,-56.000000,-82.440249,150.118985
0,-56.000000,-82.440249,150.959845
0,-56.000000,-82.440249,152.200050
0,-56.000000,-82.440249,153.099073
0,-56.000000,-82.440249,154.162905
0,-56.000000,-82.440249,155.318756
0,-56.000000,-82.440249,156.187160
0,-56.000000,-82.440249,156.861268
0,-56.000000,-82.440249,157.876768
0,-56.000000,-82.440249,158.739941
0,-56.000000,-82.440249,159.982989
0,-56.000000,-82.440249,160.911970
0,-56.000000,-82.440249,162.070589
0,-56.000000,-82.440249,162.990530
0,-56.000000,-82.440249,163.883738
0,-56.000000,-82.440249,164.706465
0,-56.000000,-82.440249,165.483237
0,-56.000000,-82.440249,166.183237
0,-56.000000,-82.440249,166.951595
0,-56.000000,-82.440249,167.704089
0,-56.000000,-82.440249,168.502013
0,-56.000000,-82.440249,169.476318
0,-56.000000,-82.440249,170.336423
0,-56.000000,-82.440249,171.334976
0,-56.000000,-82.440249,172.503106
0,-56.000000,-82.440249,173.655377
0,-56.000000,-82.440249,174.406192
0,-56.000000,-82.440249,175.599623
0,-56.000000,-82.440249,176.835157
0,-56.000000,-82.440249,177.666194
0,-56.000000,-82.440249,178.596165
0,-56.000000,-82.440249,179.327070
0,-56.000000,-82.440249,180.023050
0,-56.000000,-82.440249,181.034078
0,-56.000000,-82.440249,182.116463
0,-56.000000,-82.440249,183.337793
0,-56.000000,-82.440249,184.376703
0,-56.000000,-82.440249,185.481451
0,-56.000000,-82.440249,186.668997
0,-56.000000,-82.440249,187.659229
0,-56.000000,-82.440249,188.968283
0,-56.000000,-82.440249,190.308728
0,-56.000000,-82.440249,191.124800
0,-56.000000,-82.440249,192.201635
0,-56.000000,-82.440249,192.980560
0,-56.000000,-82.440249,193.963450
0,-56.000000,-82.440249,195.072660
0,-56.000000,-82.440249,196.242224
0,-56.000000,-82.440249,197.532900
0,-56.000000,-82.440249,198.723230
0,-56.000000,-82.440249,199.755008
0,-56.000000,-82.440249,200.684913
0,-56.000000,-82.440249,201.655077
0,-56.000000,-82.440249,203.153069
0,-56.000000,-82.440249,204.019515
0,-56.000000,-82.440249,205.088983
0,-56.000000,-82.440249,206.092046
0,-56.000000,-82.440249,207.106342
0,-56.000000,-82.440249,208.094186
0,-56.000000,-82.440249,208.971895
0,-56.000000,-82.440249,209.771261
0,-56.000000,-82.440249,210.772190
0,-56.000000,-82.440249,211.526185
0,-56.000000,-82.440249,212.267070
0,-56.000000,-82.440249,213.358563
0,-56.000000,-82.440249,214.560724
0,-56.000000,-82.440249,215.562532
0,-56.000000,-82.440249,216.993713
0,-56.000000,-82.440249,218.430002
0,-56.000000,-82.440249,219.438454
0,-56.000000,-82.440249,220.357404
0,-56.000000,-82.440249,221.398266
0,-56.000000,-82.440249,222.534807
0,-56.000000,-82.440249,223.932958
0,-56.000000,-82.440249,225.234377
0,-56.000000,-82.440249,226.632975
0,-56.000000,-82.440249,227.620429
0,-56.000000,-82.440249,228.511859
0,-56.000000,-82.440249,229.619839
0,-56.000000,-82.440249,230.782353
0,-56.000000,-82.440249,231.895495
0,-56.000000,-82.440249,232.857057
0,-56.000000,-82.440249,233.724069
0,-56.000000,-82.440249,234.895814
0,-56.000000,-82.440249,236.302931
0,-56.000000,-82.440249,237.526521
0,-56.000000,-82.440249,239.199912
0,-56.000000,-82.440249,240.294449
0,-56.000000,-82.440249,241.311474
0,-56.000000,-82.440249,242.184304
0,-56.000000,-82.440249,243.256748
0,-56.000000,-82.440249,244.301100
0,-56.000000,-82.440249,245.329475
0,-56.000000,-82.440249,246.221227
0,-56.000000,-82.440249,246.948302
0,-56.000000,-82.440249,247.952017
0,-56.000000,-82.440249,248.589565
0,-56.000000,-82.440249,249.540031
0,-56.000000,-82.440249,250.375455
0,-56.000000,-82.440249,251.139154
0,-56.000000,-82.440249,251.916980
0,-56.000000,-82.440249,252.775710
0,-56.000000,-82.440249,253.600681
0,-56.000000,-82.440249,254.422269
0,-56.000000,-82.440249,255.223838
0,-56.000000,-82.440249,256.145607
0,-56.000000,-82.440249,257.154182
0,-56.000000,-82.440249,257.984974
0,-56.000000,-82.440249,258.728921
0,-56.000000,-82.440249,259.542087
0,-56.000000,-82.440249,260.242908
0,-56.000000,-82.440249,261.276254
0,-56.000000,-82.440249,262.235163
